step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1495,34,848,5.202453988,5.242781015,34,8391,0.284890184,34,8391,FALSE,,
1500,33,823,5.049079755,4.876263219,33,8522,0.243315883,33,8522,FALSE,,
1505,28,811,5.00617284,5.037753246,28,8217,0.280177456,28,8217,FALSE,,
1510,30,820,5.061728395,5.064826522,30,7920,0.275245402,30,7920,FALSE,,
1515,44,898,5.647798742,5.047296984,44,7998,0.290020037,44,7998,FALSE,,
1520,53,1084,6.775,4.881740157,53,8226,0.284308818,53,8226,FALSE,,
1525,56,1026,6.493670886,4.63532483,56,8293,0.268223374,56,8293,FALSE,,
1530,66,1328,8.3,4.194167111,66,8588,0.212581887,66,8588,FALSE,,
1535,67,1576,9.668711656,4.71498557,67,8861,0.259814112,67,8861,FALSE,,
1540,73,1888,11.58282209,4.786900761,73,9198,0.251068949,73,9198,FALSE,,
1545,73,2070,12.77777778,4.6779097,73,9191,0.256772768,73,9191,FALSE,,
1550,68,2126,13.2875,4.587483411,68,9486,0.242437897,68,9486,FALSE,,
1555,65,2063,13.05696203,4.586444733,65,9514,0.244025226,65,9514,FALSE,,
1560,73,2259,14.20754717,4.487498208,73,9690,0.225048445,73,9690,FALSE,,
1565,71,2520,15.65217391,4.735291754,71,9949,0.238680681,71,9949,FALSE,,
1570,70,2685,16.99367089,4.590519321,70,10031,0.253584807,70,10031,FALSE,,
1575,61,2789,17.65189873,4.853494121,61,10086,0.263876614,61,10086,FALSE,,
1580,66,2987,18.78616352,4.580208344,66,10385,0.247708683,66,10385,FALSE,,
1585,64,3102,19.50943396,4.642271991,64,10622,0.252986526,64,10622,FALSE,,
1590,64,3372,20.68711656,4.678344812,64,10835,0.238267624,64,10835,FALSE,,
1595,60,3431,21.31055901,4.736711308,60,11036,0.265936571,60,11036,FALSE,,
1600,58,3471,21.69375,5.023970734,58,10930,0.280159896,58,10930,FALSE,,
1605,54,3660,22.73291925,4.74473695,54,10947,0.265936548,54,10947,FALSE,,
