step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1190,47,545,3.28313253,4.329322229,47,8340,0.234579263,47,8340,FALSE,,
1195,56,653,3.863905325,4.11141745,56,8561,0.231715211,56,8561,FALSE,,
1200,69,877,5.189349112,4.035909957,69,8817,0.230573155,69,8817,FALSE,,
1205,69,1059,6.341317365,3.892405917,69,9098,0.236566169,69,9098,FALSE,,
1210,63,1152,6.816568047,3.731255992,63,9160,0.237149794,63,9160,FALSE,,
1215,63,1261,7.247126437,4.040127613,63,8357,0.266898418,63,8357,FALSE,,
1220,50,767,4.284916201,4.586130175,50,7615,0.285929201,50,7615,FALSE,,
1225,55,516,2.835164835,5.067437727,55,7813,0.302323099,55,7813,FALSE,,
1230,46,306,1.663043478,5.08739891,46,8019,0.285760411,46,8019,FALSE,,
1235,40,285,1.540540541,5.03987817,40,8181,0.261321235,40,8181,FALSE,,
1240,52,294,1.555555556,4.595640611,52,8377,0.214311331,52,8377,FALSE,,
1245,66,512,2.737967914,4.14025648,66,8558,0.185046847,66,8558,FALSE,,
1250,65,622,3.308510638,4.404691814,65,8660,0.197417266,65,8660,FALSE,,
1255,61,727,3.867021277,4.666311767,61,8712,0.24230185,61,8712,FALSE,,
1260,72,929,5.048913043,4.667788038,72,8978,0.251740597,72,8978,FALSE,,
1265,74,1121,6.333333333,4.202697003,74,9247,0.247242741,74,9247,FALSE,,
1270,79,1300,7.262569832,4.023317776,79,9047,0.240046801,79,9047,FALSE,,
1275,84,1408,7.779005525,3.664429613,84,9395,0.201925324,84,9395,FALSE,,
1280,71,1263,6.827027027,4.382023787,71,9227,0.228174166,71,9227,FALSE,,
1285,61,1098,5.871657754,4.344083193,61,9409,0.215788275,61,9409,FALSE,,
1290,62,1209,6.535135135,4.383953348,62,9647,0.22055314,62,9647,FALSE,,
1295,64,1419,7.796703297,4.015444598,64,9936,0.201763621,64,9936,FALSE,,
1300,77,1650,9.065934066,3.993932525,77,10234,0.200099698,77,10234,FALSE,,
1305,68,1814,10.13407821,4.203793427,68,10452,0.223960732,68,10452,FALSE,,
1310,74,2011,11.11049724,3.889130806,74,10454,0.213917317,74,10454,FALSE,,
1315,88,2349,12.83606557,3.863671195,88,10847,0.200522886,88,10847,FALSE,,
1320,88,2596,14.34254144,3.717952257,88,11101,0.209232908,88,11101,FALSE,,
1325,91,2725,15.13888889,3.54508296,91,11192,0.208216215,91,11192,FALSE,,
1330,85,2961,16.26923077,3.570932083,85,11663,0.197665216,85,11663,FALSE,,
1335,70,2847,15.30645161,4.03770889,70,11537,0.222396002,70,11537,FALSE,,
1340,63,2891,15.62702703,4.213950021,63,11789,0.238176018,63,11789,FALSE,,
1345,72,3022,16.07446809,4.222470268,72,12114,0.234435338,72,12114,FALSE,,
1350,77,3206,16.87368421,3.805345939,77,12290,0.195849768,77,12290,FALSE,,
1355,74,2885,15.51075269,3.627727869,74,12566,0.201973723,74,12566,FALSE,,
1360,80,2760,14.75935829,3.642343154,80,12799,0.198210393,80,12799,FALSE,,
1365,89,2821,15.00531915,3.939156227,89,13186,0.218864887,89,13186,FALSE,,
1370,100,3047,16.12169312,3.682228906,100,13648,0.191037699,100,13648,FALSE,,
1375,96,3011,16.01595745,3.717536521,96,13166,0.190370375,96,13166,FALSE,,
1380,82,1915,10.07894737,3.714008367,82,12892,0.197840449,82,12892,FALSE,,
1385,77,1430,7.566137566,3.551003908,77,12994,0.16613672,77,12994,FALSE,,
1390,64,1188,6.387096774,3.461104427,64,12998,0.168331257,64,12998,FALSE,,
1395,52,946,5.058823529,3.663689226,52,13219,0.188190987,52,13219,FALSE,,
1400,49,787,4.254054054,3.72351304,49,13022,0.200086709,49,13022,FALSE,,
1405,45,579,3.112903226,3.83128894,45,13163,0.219450131,45,13163,FALSE,,
1410,57,624,3.336898396,3.924353171,57,13276,0.224214237,57,13276,FALSE,,
1415,70,849,4.540106952,3.922793152,70,13548,0.19391004,70,13548,FALSE,,
1420,80,1070,5.783783784,3.388365146,80,13708,0.178381773,80,13708,FALSE,,
1425,81,1227,6.492063492,3.723844046,81,14029,0.183979637,81,14029,FALSE,,
1430,68,1303,6.857894737,3.8574789,68,14352,0.186343819,68,14352,FALSE,,
1435,71,1448,7.70212766,3.851381966,71,14532,0.209052139,71,14532,FALSE,,
1440,67,1597,8.44973545,3.86781152,67,14537,0.215383756,67,14537,FALSE,,
1445,78,1818,9.670212766,3.698939618,78,14862,0.187863587,78,14862,FALSE,,
1450,74,2001,10.70053476,3.558893546,74,15150,0.164676612,74,15150,FALSE,,
1455,75,2216,11.72486772,3.799853277,75,15476,0.17821217,75,15476,FALSE,,
1460,78,2303,12.12105263,3.883954423,78,15636,0.175144211,78,15636,FALSE,,
1465,85,2578,13.56842105,3.706359224,85,15920,0.177160407,85,15920,FALSE,,
1470,91,2994,16.18378378,3.374745805,91,16350,0.186903003,91,16350,FALSE,,
1475,95,3398,18.36756757,3.349621007,95,16506,0.188301081,95,16506,FALSE,,
1480,92,3610,19.51351351,3.335269541,92,15967,0.176829171,92,15967,FALSE,,
1485,83,3219,17.21390374,3.811899942,83,16329,0.190794389,83,16329,FALSE,,
1490,70,2795,14.94652406,3.940012184,70,16282,0.185254126,70,16282,FALSE,,
1495,67,2289,12.17553191,3.896172737,67,15467,0.195847766,67,15467,FALSE,,
1500,58,1856,9.92513369,3.951241576,58,15716,0.204570645,58,15716,FALSE,,
1505,49,1098,5.871657754,3.732266268,49,15949,0.176999659,49,15949,FALSE,,
1510,52,584,3.156756757,3.49739275,52,16028,0.175338218,52,16028,FALSE,,
1515,62,639,3.472826087,3.325334475,62,16101,0.161805645,62,16101,FALSE,,
1520,66,553,3.005434783,3.443876947,66,15628,0.17130362,66,15628,FALSE,,
1525,57,443,2.407608696,3.753907154,57,15252,0.200603374,57,15252,FALSE,,
1530,58,529,2.875,3.653037877,58,15490,0.198284908,58,15490,FALSE,,
1535,66,705,3.770053476,3.417271476,66,15786,0.187189209,66,15786,FALSE,,
1540,73,911,4.871657754,3.612681708,73,16081,0.206601455,73,16081,FALSE,,
1545,74,1089,5.85483871,3.361477061,74,16266,0.201071117,74,16266,FALSE,,
1550,79,1397,7.430851064,3.416414521,79,16600,0.196666445,79,16600,FALSE,,
1555,87,1717,9.132978723,3.278819162,87,16741,0.191380588,87,16741,FALSE,,
1560,84,1879,9.837696335,3.439323864,84,16922,0.194585873,84,16922,FALSE,,
1565,87,2067,10.65463918,3.754270227,87,16143,0.206410251,87,16143,FALSE,,
1570,89,2170,11.01522843,3.592582847,89,16240,0.196398166,89,16240,FALSE,,
1575,88,2346,11.73,3.747535064,88,15888,0.19490312,88,15888,FALSE,,
1580,79,2259,11.295,4.10813897,79,15182,0.209865123,79,15182,FALSE,,
1585,68,1749,8.573529412,4.217488608,68,15435,0.207850516,68,15435,FALSE,,
1590,70,1568,7.68627451,3.832483462,70,15744,0.218567098,70,15744,FALSE,,
1595,70,1457,7.107317073,3.951482983,70,15645,0.225216777,70,15645,FALSE,,
1600,66,1424,7.155778894,4.151939755,66,15894,0.247424078,66,15894,FALSE,,
1605,61,1391,6.852216749,4.21731722,61,15670,0.250105173,61,15670,FALSE,,
1610,65,1492,7.207729469,4.209826353,65,15694,0.243992045,65,15694,FALSE,,
