step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1650,1,0,0,11.38751705,1,2,0.846428182,1,2,FALSE,,
1655,1,2,0.027027027,11.35476219,1,4,0.81031191,1,4,FALSE,,
1660,2,1,0.013333333,11.17280052,1,1,0.813424174,1,1,FALSE,,
1665,1,0,0,10.74263554,1,3,0.782331034,1,3,FALSE,,
1670,0,0,0,11.33183638,0,3,0.818366297,0,3,FALSE,,
1675,1,0,0,11.48370996,1,2,0.823184014,1,2,FALSE,,
1680,1,0,0,11.37277918,1,0,0.830915299,1,0,FALSE,,
1685,1,0,0,11.16764142,1,0,0.829616842,1,0,FALSE,,
1690,1,0,0,11.57533634,1,0,0.841511346,1,0,FALSE,,
1695,1,0,0,11.32958007,1,0,0.803105678,1,0,FALSE,,
1700,0,0,0,11.13563469,0,3,0.806588602,0,3,FALSE,,
1705,1,0,0,10.87980128,1,3,0.772992523,1,3,FALSE,,
1710,1,0,0,11.33180357,1,3,0.828295871,1,3,FALSE,,
1715,1,0,0,10.63083278,1,0,0.778168254,1,0,FALSE,,
1720,3,6,0.086956522,10.15310044,3,11,0.705366411,3,11,FALSE,,
1725,1,0,0,10.51717155,1,4,0.768344587,1,4,FALSE,,
1730,0,0,0,11.0618384,0,7,0.799963268,0,7,FALSE,,
1735,1,0,0,11.07466054,1,5,0.798630628,1,5,FALSE,,
1740,3,2,0.027027027,10.74681106,2,5,0.802067702,2,5,FALSE,,
1745,1,1,0.013333333,10.30669714,1,5,0.763669939,1,5,FALSE,,
1750,1,0,0,10.72497218,1,10,0.796429631,1,10,FALSE,,
1755,1,0,0,11.16316406,1,0,0.804975267,1,0,FALSE,,
1760,0,0,0,10.8663892,0,2,0.805031,0,2,FALSE,,
1765,2,1,0.012345679,11.16732677,1,3,0.793601394,1,3,FALSE,,
1770,1,0,0,11.48867749,1,3,0.82040479,1,3,FALSE,,
1775,0,0,0,11.15434852,0,3,0.806778872,0,3,FALSE,,
1780,1,0,0,11.13036662,1,2,0.797679879,1,2,FALSE,,
1785,1,0,0,11.48065252,1,1,0.857933444,1,1,FALSE,,
1790,0,0,0,11.65752309,0,1,0.8673681,0,1,FALSE,,
1795,2,1,0.013888889,10.9259916,1,1,0.805419365,1,1,FALSE,,
1800,3,2,0.027777778,10.81117943,2,5,0.801010186,2,5,FALSE,,
1805,0,0,0,11.67927849,0,6,0.811562736,0,6,FALSE,,
1810,3,0,0,11.11676696,3,6,0.767383641,3,6,FALSE,,
1815,1,0,0,11.59375162,1,2,0.803821227,1,2,FALSE,,
1820,0,0,0,11.64603003,0,0,0.843521839,0,0,FALSE,,
1825,1,0,0,11.18452109,1,0,0.802266586,1,0,FALSE,,
1830,1,0,0,11.45788338,1,0,0.836151672,1,0,FALSE,,
1835,0,0,0,11.34161886,0,0,0.820960362,0,0,FALSE,,
1840,1,0,0,11.66391005,1,1,0.817555919,1,1,FALSE,,
