step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1040,35,562,5.352380952,6.454425933,35,5333,0.416427047,35,5333,FALSE,,
1045,39,745,6.962616822,6.271737127,39,5508,0.394675674,39,5508,FALSE,,
1050,37,883,8.572815534,6.234465922,37,5648,0.411399148,37,5648,FALSE,,
1055,36,1010,10.1,6.580696926,36,5782,0.409947578,36,5782,FALSE,,
1060,30,1119,11.3030303,6.545687676,30,5867,0.415325746,30,5867,FALSE,,
1065,36,1168,11.33980583,6.436941213,36,5902,0.403078514,36,5902,FALSE,,
1070,34,1318,12.67307692,7.326162701,34,6065,0.46079024,34,6065,FALSE,,
1075,30,1185,12.21649485,7.070295882,30,5504,0.432923759,30,5504,FALSE,,
1080,27,924,9.428571429,7.053767517,27,5498,0.42959207,27,5498,FALSE,,
1085,29,1027,10.81052632,6.905148005,29,5616,0.442717646,29,5616,FALSE,,
1090,32,1127,11.9893617,6.583920557,32,5680,0.421756929,32,5680,FALSE,,
1095,33,1285,13.52631579,6.862657071,33,5750,0.437494217,33,5750,FALSE,,
1100,27,1104,11.26530612,7.043797312,27,5635,0.459342805,27,5635,FALSE,,
1105,28,1239,12.26732673,7.110474745,28,5761,0.471281573,28,5761,FALSE,,
1110,32,1383,13.83,6.806754027,32,5904,0.430820897,32,5904,FALSE,,
1115,30,1040,9.62962963,7.061625961,30,5629,0.45109073,30,5629,FALSE,,
1120,29,802,7.290909091,6.79935462,29,5214,0.441403663,29,5214,FALSE,,
1125,28,771,7.009090909,7.108347992,28,5326,0.450574468,28,5326,FALSE,,
1130,33,902,8.2,6.941608064,33,5462,0.445072765,33,5462,FALSE,,
1135,34,1034,8.913793103,7.308876156,34,5490,0.474749609,34,5490,FALSE,,
1140,31,1112,9.344537815,7.215153524,31,5510,0.473530975,31,5510,FALSE,,
1145,31,1230,10.69565217,7.51193631,31,5607,0.480749499,31,5607,FALSE,,
1150,35,1352,11.75652174,6.929961292,35,5738,0.416574906,35,5738,FALSE,,
